id,russian,lincos,category,subcategory,difficulty,concepts
logic_1254,"если b равно z, то z равно b",b = z . → . z = b,logic,implication,2,"['logic', 'implication']"
math_93,пять плюс четыре равно девять,101 + 100 = 1001,math,addition,1,"['arithmetic', 'addition']"
comp_207,пять меньше девятнадцать,101 < 10011,comparison,меньше,1,"['comparison', 'inequality']"
logic_516,"если c равно x, то x равно c",c = x . → . x = c,logic,implication,2,"['logic', 'implication']"
logic_934,z равно a,z = a,logic,equality,1,"['logic', 'equality']"
math_709,десять плюс пятнадцать равно двадцать пять,1010 + 1111 = 11001,math,addition,1,"['arithmetic', 'addition']"
math_482,семь минус три равно четыре,111 - 11 = 100,math,subtraction,1,"['arithmetic', 'subtraction']"
logic_747,"существует x такой, что x принадлежит Pri",∨ x . x ∈ Pri,logic,quantifier,3,"['logic', 'quantifier']"
math_975,десять умножить на восемь равно восемьдесят,1010 * 1000 = 1010000,math,multiplication,1,"['arithmetic', 'multiplication']"
math_430,четырнадцать плюс три равно семнадцать,1110 + 11 = 10001,math,addition,1,"['arithmetic', 'addition']"
math_211,пять умножить на тринадцать равно шестьдесят пять,101 * 1101 = 1000001,math,multiplication,1,"['arithmetic', 'multiplication']"
logic_378,b равно c,b = c,logic,equality,1,"['logic', 'equality']"
math_480,шесть делить на три равно два,110 / 11 = 10,math,division,1,"['arithmetic', 'division']"
logic_1199,"существует x такой, что x принадлежит Com",∨ x . x ∈ Com,logic,quantifier,3,"['logic', 'quantifier']"
logic_661,c является элементом множества Rat,c ∈ Rat,logic,membership,2,"['logic', 'membership']"
math_808,пять умножить на пятнадцать равно семьдесят пять,101 * 1111 = 1001011,math,multiplication,1,"['arithmetic', 'multiplication']"
math_1113,четырнадцать минус шесть равно восемь,1110 - 110 = 1000,math,subtraction,1,"['arithmetic', 'subtraction']"
logic_151,"для всех z, если z принадлежит Rat, то z принадлежит Rea",∧ z . z ∈ Rat . → . z ∈ Rea,logic,quantifier,3,"['logic', 'quantifier']"
math_362,три делить на три равно один,11 / 11 = 1,math,division,1,"['arithmetic', 'division']"
logic_284,c является элементом множества Num,c ∈ Num,logic,membership,2,"['logic', 'membership']"
logic_1244,b является элементом множества Num,b ∈ Num,logic,membership,2,"['logic', 'membership']"
logic_418,x равно y,x = y,logic,equality,1,"['logic', 'equality']"
math_681,шесть умножить на два равно двенадцать,110 * 10 = 1100,math,multiplication,1,"['arithmetic', 'multiplication']"
comp_41,шесть меньше или равно восемь,110 ≤ 1000,comparison,меньше или равно,1,"['comparison', 'inequality']"
logic_160,c равно z,c = z,logic,equality,1,"['logic', 'equality']"
comp_63,девятнадцать больше или равно девять,10011 ≥ 1001,comparison,больше или равно,1,"['comparison', 'inequality']"
logic_607,"существует y такой, что y принадлежит Rea",∨ y . y ∈ Rea,logic,quantifier,3,"['logic', 'quantifier']"
logic_333,a равно x,a = x,logic,equality,1,"['logic', 'equality']"
math_659,два плюс семь равно девять,10 + 111 = 1001,math,addition,1,"['arithmetic', 'addition']"
math_345,шесть умножить на два равно двенадцать,110 * 10 = 1100,math,multiplication,1,"['arithmetic', 'multiplication']"
comp_470,девять больше или равно четыре,1001 ≥ 100,comparison,больше или равно,1,"['comparison', 'inequality']"
logic_761,x равно a,x = a,logic,equality,1,"['logic', 'equality']"
logic_693,c равно x,c = x,logic,equality,1,"['logic', 'equality']"
comp_382,восемнадцать больше одиннадцать,10010 > 1011,comparison,больше,1,"['comparison', 'inequality']"
logic_624,"существует b такой, что b принадлежит Com",∨ b . b ∈ Com,logic,quantifier,3,"['logic', 'quantifier']"
logic_664,"если x равно z, то z равно x",x = z . → . z = x,logic,implication,2,"['logic', 'implication']"
logic_276,z является элементом множества Num,z ∈ Num,logic,membership,2,"['logic', 'membership']"
math_861,семь умножить на четыре равно двадцать восемь,111 * 100 = 11100,math,multiplication,1,"['arithmetic', 'multiplication']"
comp_272,семь меньше девять,111 < 1001,comparison,меньше,1,"['comparison', 'inequality']"
math_883,двенадцать делить на шесть равно два,1100 / 110 = 10,math,division,1,"['arithmetic', 'division']"
logic_1134,"существует c такой, что c принадлежит Int",∨ c . c ∈ Int,logic,quantifier,3,"['logic', 'quantifier']"
math_1092,двенадцать плюс пять равно семнадцать,1100 + 101 = 10001,math,addition,1,"['arithmetic', 'addition']"
math_214,два плюс четыре равно шесть,10 + 100 = 110,math,addition,1,"['arithmetic', 'addition']"
math_58,восемь минус пять равно три,1000 - 101 = 11,math,subtraction,1,"['arithmetic', 'subtraction']"
math_113,один умножить на двенадцать равно двенадцать,1 * 1100 = 1100,math,multiplication,1,"['arithmetic', 'multiplication']"
logic_1028,"существует b такой, что b принадлежит Num",∨ b . b ∈ Num,logic,quantifier,3,"['logic', 'quantifier']"
math_994,четыре делить на четыре равно один,100 / 100 = 1,math,division,1,"['arithmetic', 'division']"
logic_880,"если z равно b, то b равно z",z = b . → . b = z,logic,implication,2,"['logic', 'implication']"
comp_116,один меньше или равно двенадцать,1 ≤ 1100,comparison,меньше или равно,1,"['comparison', 'inequality']"
math_1082,десять умножить на девять равно девяносто,1010 * 1001 = 1011010,math,multiplication,1,"['arithmetic', 'multiplication']"
math_1130,двенадцать плюс тринадцать равно двадцать пять,1100 + 1101 = 11001,math,addition,1,"['arithmetic', 'addition']"
logic_1206,c является элементом множества Int,c ∈ Int,logic,membership,2,"['logic', 'membership']"
logic_1187,"если x равно y, то y равно x",x = y . → . y = x,logic,implication,2,"['logic', 'implication']"
math_217,восемь плюс четыре равно двенадцать,1000 + 100 = 1100,math,addition,1,"['arithmetic', 'addition']"
logic_1479,"для всех c, если c принадлежит Pri, то c принадлежит Com",∧ c . c ∈ Pri . → . c ∈ Com,logic,quantifier,3,"['logic', 'quantifier']"
comp_460,пять меньше четырнадцать,101 < 1110,comparison,меньше,1,"['comparison', 'inequality']"
logic_679,"если z равно c, то c равно z",z = c . → . c = z,logic,implication,2,"['logic', 'implication']"
logic_801,"существует z такой, что z принадлежит Com",∨ z . z ∈ Com,logic,quantifier,3,"['logic', 'quantifier']"
math_614,тринадцать плюс одиннадцать равно двадцать четыре,1101 + 1011 = 11000,math,addition,1,"['arithmetic', 'addition']"
math_145,три умножить на пять равно пятнадцать,11 * 101 = 1111,math,multiplication,1,"['arithmetic', 'multiplication']"
math_155,шесть плюс один равно семь,110 + 1 = 111,math,addition,1,"['arithmetic', 'addition']"
comp_61,девятнадцать больше шестнадцать,10011 > 10000,comparison,больше,1,"['comparison', 'inequality']"
logic_1165,"для всех b, если b принадлежит Num, то b принадлежит Pri",∧ b . b ∈ Num . → . b ∈ Pri,logic,quantifier,3,"['logic', 'quantifier']"
logic_1065,"существует a такой, что a принадлежит Int",∨ a . a ∈ Int,logic,quantifier,3,"['logic', 'quantifier']"
math_895,четырнадцать делить на семь равно два,1110 / 111 = 10,math,division,1,"['arithmetic', 'division']"
